model,tier,qid,split,verbal_raw,correct,behavioral_raw,n_clusters,n_valid,internal_raw,best_layer_pct,verbal_cal,behavioral_cal,internal_cal,family,params_b,canonical_format
qwen2.5-3b-instruct,C2,C2-10991,train,0.4148936170212766,1,0.18061799739838869,7.0,10.0,0.21832357347011566,25.0,0.40188290542866517,0.0,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7368,train,0.4148936170212766,0,0.46989700043360183,4.0,10.0,0.2082146853208542,25.0,0.40188290542866517,0.3103448275862069,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12379,calibration,0.4148936170212766,1,0.5903089986991945,3.0,10.0,0.7128186821937561,25.0,0.40188290542866517,0.391304347826087,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-266,train,0.4148936170212766,0,0.3494850021680095,6.0,10.0,0.3328387439250946,25.0,0.40188290542866517,0.2222222222222222,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12402,train,0.4148936170212766,0,0.722471989593555,3.0,10.0,0.02281259372830391,25.0,0.40188290542866517,0.391304347826087,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11106,train,0.4148936170212766,1,1.0,1.0,10.0,0.9002742767333984,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12456,test,0.125,0,0.12041199826559246,8.0,10.0,0.008685850538313389,25.0,0.3482816695857734,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5828,train,0.4148936170212766,1,1.0,1.0,10.0,0.9850795269012451,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1340,test,0.4148936170212766,1,0.20334237554869505,7.0,10.0,0.2979581356048584,25.0,0.40188290542866517,0.0,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8420,calibration,0.4148936170212766,0,0.722471989593555,3.0,10.0,0.4092826545238495,25.0,0.40188290542866517,0.391304347826087,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6356,test,0.4148936170212766,1,1.0,1.0,10.0,0.5367026329040527,25.0,0.40188290542866517,0.8648648648648649,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12093,train,0.4148936170212766,0,0.06020599913279623,9.0,10.0,0.00014609265781473368,25.0,0.40188290542866517,0.0,0.0,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-10470,test,0.4148936170212766,0,0.4096910013008056,5.0,10.0,0.10627427697181702,25.0,0.40188290542866517,0.31034482758620363,0.35714285714285715,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-380,train,0.4148936170212766,1,0.7347050044258785,2.0,10.0,0.7075703144073486,25.0,0.40188290542866517,0.6,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5850,test,0.4148936170212766,1,1.0,1.0,10.0,0.4552435874938965,25.0,0.40188290542866517,0.8648648648648649,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6241,calibration,0.4148936170212766,1,0.5915686280099798,4.0,10.0,0.8639698624610901,25.0,0.40188290542866517,0.391304347826087,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-2788,train,0.125,0,0.20334237554869516,7.0,10.0,0.036933429539203644,25.0,0.3482816695857734,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-9968,train,0.125,0,0.2635483746814913,6.0,10.0,0.14071305096149445,25.0,0.3482816695857734,0.1,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5772,calibration,0.4148936170212766,0,0.2635483746814914,6.0,10.0,0.750443160533905,25.0,0.40188290542866517,0.1,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5824,train,0.4148936170212766,0,0.26354837468149117,6.0,10.0,0.7076841592788696,25.0,0.40188290542866517,0.09999999999999952,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1301,train,0.4148936170212766,0,0.3494850021680095,6.0,10.0,0.013611715286970139,25.0,0.40188290542866517,0.2222222222222222,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6239,train,0.125,1,0.5915686280099798,4.0,10.0,0.5998640060424805,25.0,0.3482816695857734,0.391304347826087,0.5500333785269229,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5150,train,0.4148936170212766,0,0.7347050044258785,2.0,10.0,0.7719211578369141,25.0,0.40188290542866517,0.6,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-103,test,0.4148936170212766,0,0.5418539921951662,3.0,10.0,0.5202966928482056,25.0,0.40188290542866517,0.3103448275862069,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-488,train,0.4148936170212766,0,0.20334237554869516,7.0,10.0,0.22651426494121552,25.0,0.40188290542866517,0.0,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6238,train,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.010459961369633675,25.0,0.40188290542866517,0.6,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11649,test,0.4148936170212766,0,0.4926213785839082,4.0,10.0,0.14673984050750732,25.0,0.40188290542866517,0.3103448275862069,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8755,train,0.4148936170212766,0,0.7826779887263511,2.0,10.0,0.12979058921337128,25.0,0.40188290542866517,0.6,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5826,test,0.4148936170212766,1,1.0,1.0,10.0,0.3059999942779541,25.0,0.40188290542866517,0.8648648648648649,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8632,train,0.4148936170212766,0,0.38396037294708374,5.0,10.0,0.04352797940373421,25.0,0.40188290542866517,0.2222222222222222,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-9262,train,0.4148936170212766,1,0.722471989593555,3.0,10.0,0.8546972870826721,25.0,0.40188290542866517,0.391304347826087,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7356,train,0.4148936170212766,1,0.7826779887263511,2.0,10.0,0.9150493741035461,25.0,0.40188290542866517,0.6,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8970,test,0.4148936170212766,1,0.7826779887263511,2.0,10.0,0.9750219583511353,25.0,0.40188290542866517,0.6,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5325,test,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.10192133486270905,25.0,0.40188290542866517,0.6,0.35714285714285715,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6325,train,0.4148936170212766,1,0.7826779887263511,2.0,10.0,0.8027451634407043,25.0,0.40188290542866517,0.6,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7811,train,0.4148936170212766,0,0.06020599913279623,9.0,10.0,0.06811679154634476,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12378,train,0.4148936170212766,0,0.24082399653118503,7.0,10.0,0.004959912039339542,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6214,train,0.4148936170212766,0,0.7826779887263511,2.0,10.0,0.13850033283233643,25.0,0.40188290542866517,0.6,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-9687,train,0.4148936170212766,1,0.4926213785839082,4.0,10.0,0.03784192353487015,25.0,0.40188290542866517,0.3103448275862069,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6078,test,0.4148936170212766,0,0.44416637207987997,4.0,10.0,0.7919367551803589,25.0,0.40188290542866517,0.3103448275862069,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8873,calibration,0.4148936170212766,1,0.8588182584953924,2.0,10.0,0.9395759105682373,25.0,0.40188290542866517,0.6,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12307,train,0.4148936170212766,0,0.06020599913279623,9.0,10.0,0.9634572863578796,25.0,0.40188290542866517,0.0,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12128,train,0.4148936170212766,0,0.5903089986991945,3.0,10.0,0.02249724417924881,25.0,0.40188290542866517,0.391304347826087,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8155,train,0.4148936170212766,0,0.20334237554869505,7.0,10.0,0.05017540603876114,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-2915,train,0.4148936170212766,1,1.0,1.0,10.0,0.7192500829696655,25.0,0.40188290542866517,0.8648648648648649,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-138,test,0.4148936170212766,0,0.7077147467613711,2.0,10.0,0.4984389543533325,25.0,0.40188290542866517,0.391304347826087,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1447,calibration,0.4148936170212766,0,0.06020599913279623,9.0,10.0,0.024174369871616364,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3624,train,0.125,0,0.4926213785839082,4.0,10.0,0.0006068132352083921,25.0,0.3482816695857734,0.3103448275862069,0.06188549852137631,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7985,train,0.4148936170212766,0,0.38396037294708374,5.0,10.0,0.014162036590278149,25.0,0.40188290542866517,0.2222222222222222,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11047,train,0.4148936170212766,0,0.34647875196459366,5.0,10.0,0.15903355181217194,25.0,0.40188290542866517,0.2222222222222222,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5566,train,0.4148936170212766,0,0.24082399653118514,7.0,10.0,0.0224955752491951,25.0,0.40188290542866517,4.885603545592266e-16,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8199,train,0.4148936170212766,0,0.5915686280099798,4.0,10.0,0.0041460017673671246,25.0,0.40188290542866517,0.391304347826087,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8893,train,0.4148936170212766,1,0.722471989593555,3.0,10.0,0.25200897455215454,25.0,0.40188290542866517,0.391304347826087,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5363,test,0.4148936170212766,0,0.3494850021680095,6.0,10.0,0.280735582113266,25.0,0.40188290542866517,0.2222222222222222,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1986,test,0.4148936170212766,0,1.0,1.0,10.0,0.3746556043624878,25.0,0.40188290542866517,0.8648648648648649,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5006,train,0.4148936170212766,1,1.0,1.0,10.0,0.919177234172821,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8858,train,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.1362551748752594,25.0,0.40188290542866517,0.6,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12296,train,0.4148936170212766,0,0.30102999566398125,6.0,10.0,0.002238718792796135,25.0,0.40188290542866517,0.2222222222222222,0.1,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11146,calibration,0.4148936170212766,1,0.6989700043360189,2.0,10.0,0.37011653184890747,25.0,0.40188290542866517,0.391304347826087,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1246,train,0.4148936170212766,0,0.30102999566398136,6.0,10.0,0.027968771755695343,25.0,0.40188290542866517,0.2222222222222222,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1500,train,0.4148936170212766,1,0.8588182584953924,2.0,10.0,0.9939085245132446,25.0,0.40188290542866517,0.6,0.8869232901245097,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6935,train,0.4148936170212766,1,1.0,1.0,10.0,0.9348949790000916,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-657,train,0.4148936170212766,0,1.0,1.0,10.0,0.9373947978019714,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3013,train,0.4148936170212766,0,0.5270967493629826,4.0,10.0,0.9121550917625427,25.0,0.40188290542866517,0.3103448275862069,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3417,test,0.4148936170212766,1,1.0,1.0,10.0,0.1299431473016739,25.0,0.40188290542866517,0.8648648648648649,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3276,train,0.4148936170212766,1,0.5915686280099798,4.0,10.0,0.8738310933113098,25.0,0.40188290542866517,0.391304347826087,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1002,calibration,0.4148936170212766,1,0.7826779887263511,2.0,10.0,0.025145158171653748,25.0,0.40188290542866517,0.6,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7171,train,0.4148936170212766,0,0.20334237554869505,7.0,10.0,0.09340444207191467,25.0,0.40188290542866517,0.0,0.35714285714285715,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-4902,train,0.4148936170212766,0,0.5270967493629823,3.0,10.0,0.05641932040452957,25.0,0.40188290542866517,0.3103448275862069,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6178,calibration,0.4148936170212766,1,0.3237543738142874,5.0,10.0,0.03287084773182869,25.0,0.40188290542866517,0.2222222222222222,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-10293,calibration,0.4148936170212766,0,0.5915686280099798,4.0,10.0,0.00011000236554536968,25.0,0.40188290542866517,0.391304347826087,0.0,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1406,train,0.4148936170212766,1,1.0,1.0,10.0,0.738153338432312,25.0,0.40188290542866517,0.8648648648648649,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1086,train,0.4148936170212766,0,0.3494850021680095,6.0,10.0,0.0003368068428244442,25.0,0.40188290542866517,0.2222222222222222,0.007769049460527074,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1386,train,0.4148936170212766,0,0.12041199826559246,8.0,10.0,0.041969139128923416,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3407,calibration,0.4148936170212766,0,1.0,1.0,10.0,0.005635203327983618,25.0,0.40188290542866517,0.8648648648648649,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11071,calibration,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.01707981713116169,25.0,0.40188290542866517,0.6,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5395,calibration,0.4148936170212766,1,1.0,1.0,10.0,0.5429614782333374,25.0,0.40188290542866517,0.8648648648648649,0.5384615384615384,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1072,calibration,0.4148936170212766,0,0.06020599913279623,9.0,10.0,0.02071324922144413,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7596,train,0.4148936170212766,1,0.20334237554869505,7.0,10.0,0.9330031275749207,25.0,0.40188290542866517,0.0,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8916,train,0.4148936170212766,1,0.4926213785839082,4.0,10.0,0.7830531001091003,25.0,0.40188290542866517,0.3103448275862069,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-4684,calibration,0.4148936170212766,1,1.0,1.0,10.0,0.7434606552124023,25.0,0.40188290542866517,0.8648648648648649,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1526,train,0.4148936170212766,0,0.1806179973983888,7.0,10.0,0.00044907908886671066,25.0,0.40188290542866517,0.0,0.030271388128323203,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6009,calibration,0.4148936170212766,0,0.7347050044258785,2.0,10.0,0.121750108897686,25.0,0.40188290542866517,0.6,0.35714285714285715,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12182,calibration,0.4148936170212766,1,1.0,1.0,10.0,0.6523908376693726,25.0,0.40188290542866517,0.8648648648648649,0.5555555555555556,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3679,calibration,0.125,0,0.20334237554869505,7.0,10.0,0.8470297455787659,25.0,0.3482816695857734,0.0,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8467,train,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.03971019387245178,25.0,0.40188290542866517,0.6,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6583,train,0.4148936170212766,0,0.4668907502301862,5.0,10.0,0.17302922904491425,25.0,0.40188290542866517,0.3103448275862069,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7993,test,0.4148936170212766,0,0.28627275283179754,6.0,10.0,0.02460276335477829,25.0,0.40188290542866517,0.1,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-9629,calibration,0.4148936170212766,0,0.5270967493629826,4.0,10.0,0.8742039203643799,25.0,0.40188290542866517,0.3103448275862069,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8676,test,0.4148936170212766,1,0.5903089986991945,3.0,10.0,0.3120175302028656,25.0,0.40188290542866517,0.391304347826087,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6659,train,0.4148936170212766,1,0.8588182584953924,2.0,10.0,0.9073681831359863,25.0,0.40188290542866517,0.6,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1129,test,0.4148936170212766,1,0.4096910013008057,5.0,10.0,0.25559380650520325,25.0,0.40188290542866517,0.3103448275862069,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-10745,train,0.4148936170212766,0,0.5270967493629823,4.0,10.0,0.01271955855190754,25.0,0.40188290542866517,0.3103448275862069,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11996,calibration,0.4148936170212766,0,0.24082399653118503,7.0,10.0,0.025232113897800446,25.0,0.40188290542866517,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-9161,train,0.4148936170212766,0,0.38396037294708374,5.0,10.0,0.0001379316090606153,25.0,0.40188290542866517,0.2222222222222222,0.0,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-4425,train,0.125,0,0.14313637641589882,8.0,10.0,0.017079129815101624,25.0,0.3482816695857734,0.0,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-2536,test,0.4148936170212766,0,0.5903089986991945,3.0,10.0,0.011055725626647472,25.0,0.40188290542866517,0.391304347826087,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-11815,train,0.4148936170212766,1,1.0,1.0,10.0,0.8885916471481323,25.0,0.40188290542866517,0.8648648648648649,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6385,calibration,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.8605266213417053,25.0,0.40188290542866517,0.6,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5499,train,0.4148936170212766,1,0.8588182584953924,2.0,10.0,0.9799139499664307,25.0,0.40188290542866517,0.6,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8853,train,0.4148936170212766,1,0.8588182584953924,2.0,10.0,0.09940578043460846,25.0,0.40188290542866517,0.6,0.35714285714285715,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-569,train,0.4148936170212766,1,0.44416637207987997,4.0,10.0,0.2607128620147705,25.0,0.40188290542866517,0.3103448275862069,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8866,test,0.4148936170212766,1,0.7347050044258785,2.0,10.0,0.05880383402109146,25.0,0.40188290542866517,0.6,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-10523,test,0.4148936170212766,0,0.7347050044258785,2.0,10.0,0.14332325756549835,25.0,0.40188290542866517,0.6,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-7398,train,0.4148936170212766,0,0.1806179973983888,7.0,10.0,4.564489699987462e-06,25.0,0.40188290542866517,0.0,0.0,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1261,test,0.4148936170212766,0,0.18061799739838869,7.0,10.0,0.6042348742485046,25.0,0.40188290542866517,0.0,0.5555555555555556,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-2225,calibration,0.4148936170212766,1,1.0,1.0,10.0,0.9828809499740601,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-6738,train,0.4148936170212766,0,0.3612359947967776,5.0,10.0,0.04118255153298378,25.0,0.40188290542866517,0.2222222222222222,0.2222222222222222,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-12132,test,0.4148936170212766,1,0.34647875196459377,5.0,10.0,0.9422525763511658,25.0,0.40188290542866517,0.2222222222222222,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5730,test,0.4148936170212766,0,0.3494850021680095,6.0,10.0,0.002316664205864072,25.0,0.40188290542866517,0.2222222222222222,0.1,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-114,calibration,0.4148936170212766,1,0.7347050044258785,2.0,10.0,0.693022608757019,25.0,0.40188290542866517,0.6,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-2404,train,0.4148936170212766,0,0.8588182584953924,2.0,10.0,0.9251052141189575,25.0,0.40188290542866517,0.6,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5174,train,0.4148936170212766,1,1.0,1.0,10.0,0.8747864365577698,25.0,0.40188290542866517,0.8648648648648649,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-3163,test,0.125,0,0.5903089986991944,3.0,10.0,0.5001745820045471,25.0,0.3482816695857734,0.391304347826084,0.37037037037037035,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-5622,calibration,0.4148936170212766,1,1.0,1.0,10.0,0.928537130355835,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-10282,test,0.4148936170212766,1,1.0,1.0,10.0,0.9039584398269653,25.0,0.40188290542866517,0.8648648648648649,0.6875,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-1888,train,0.4148936170212766,1,0.06020599913279623,9.0,10.0,0.8764300346374512,25.0,0.40188290542866517,0.0,0.6129032258064516,reasoning,3.09,B
qwen2.5-3b-instruct,C2,C2-8739,test,0.4148936170212766,0,0.1806179973983889,7.0,10.0,0.9738361239433289,25.0,0.40188290542866517,0.0,0.6875,reasoning,3.09,B
